id,answer,property_value,bleurt_score
Q1373261,hämeenlinna,hämeenlinna,1.0264872312545776
Q5607691,theater,stage actor,0.054070405662059784
Q549224,singer,actor,0.09361045062541962
Q725969,musician and actor,actor,0.36027973890304565
Q3856278,1951-12-01,1951-12-17,0.5007568597793579
Q4250319,,1944-05-13,0.08840741217136383
Q447713,actor,voice actor,0.09630686044692993
Q2400001,san francisco,san francisco,0.949722945690155
Q3560689,illinois,illinois,0.9729418158531189
Q7923378,golder green crematorium,golder green crematorium,0.9702731966972351
Q20795525,,central school of speech and drama,-0.0585603266954422
Q4967375,singer and dancer,singer,0.2782094478607178
Q25091785,scottish american,scottish american,0.9880858659744263
Q231395,film producer,film producer,0.9118699431419373
Q5271380,singer and actres,film actor,0.23862196505069733
Q456329,voice actor,voice actor,0.8491813540458679
Q21932029,fulbright scholarship,fulbright scholarship,0.9878350496292114
Q3521068,devi,devi,0.7777496576309204
Q4768853,1920,1920-09-25,0.37653326988220215
Q6242098,joseph,joseph,0.8898003697395325
Q10313982,brazil,brazil,0.7638742327690125
Q669973,film actor,film actor,0.8629913330078125
Q208214,mccluer high school,mccluer high school,0.9582409262657166
Q21932227,wang,wang,0.6652443408966064
Q4696696,,united state,0.02185286581516266
Q5907728,diabetes,diabetes,0.8004523515701294
Q381066,united state,united state,0.9919833540916443
Q100937,american theatre hall of fame,american theatre hall of fame,0.9290555715560913
Q19874783,actor,television actor,0.1935839205980301
Q2443799,united state,united state,0.9919833540916443
Q3817651,1990,1990-07-16,0.395511269569397
Q272050,film actor,film actor,0.8629913330078125
Q30043198,ghana,ghana,1.0306788682937622
Q232109,the great lie,the great lie,0.9728037714958191
Q7821237,,united state,0.02185286581516266
Q7351575,Aguirre-Sacasa,Aguirre-Sacasa,0.9966038465499878
Q42881452,,wilmington,0.020090028643608093
Q6834504,united kingdom,united kingdom,0.9348112344741821
Q1811634,singer-songwriter,singer-songwriter,0.9226478934288025
Q7608901,"hi tragic death in lo angele on june 5, 2010.",death of stephen clancy hill,0.166113942861557
Q6780385,morri,morri,1.027405858039856
Q5701845,1890,1895-07-05,0.24553820490837097
Q56036403,forest lawn memorial park,forest lawn memorial park,0.9327782988548279
Q510612,warner Bros.,warner Bros.,0.964443564414978
Q22019194,california,oakland,0.06824607402086258
Q7145897,actres,actor,0.15664337575435638
Q1143649,best supporting actres,blue ribbon award for best supporting actres,0.4880090355873108
Q234089,,1910-08-12,0.10277815908193588
Q1673431,fashion designer,fashion designer,0.9048551321029663
Q7405318,november 2022,2022-11-21,0.6728264689445496
Q17413878,united state,united state,0.9919833540916443
Q1354247,micheaux,Q16874759,0.01824711263179779
Q5696923,tain,tain,0.9814652800559998
Q1566207,united state,united state,0.9919833540916443
Q461300,1988,1988-03-25,0.39783167839050293
Q7153764,stanton,stanton,0.9292383193969727
Q11330972,a beloved series set in a luxuriou hotel,the suite life of zack & cody,0.19094255566596985
Q5181360,,1907-07-15,0.0978749468922615
Q1105361,,são paulo,0.017064198851585388
Q3538223,actor,actor,0.5767977237701416
Q16934903,1979-01-01,1979-01-07,0.6470838189125061
Q28408353,nigeria,nigeria,0.7700566053390503
Q261535,1964,1964-06-09,0.3050824999809265
Q5670600,lo angele,lo angele,1.0596922636032104
Q1399617,"april 7, 1917",1917-04-07,0.7631884217262268
Q16006472,lo angele,lo angele,1.0596922636032104
Q7807593,"november 4, 1972",1972-11-04,0.7553987503051758
Q5666149,,australia,0.08237866312265396
Q349704,alma,alma,0.7862257361412048
Q5899293,film actor,film actor,0.8629913330078125
Q3806652,"march 18, 1960",1960-03-18,0.8004912734031677
Q5042257,actor,actor,0.5767977237701416
Q2913743,,suicide,0.10325920581817627
Q5591257,burlingame,burlingame,1.0154892206192017
Q7726973,smith,smith,0.7315431237220764
Q238849,actres,actor,0.15664337575435638
Q54833954,actres,actor,0.15664337575435638
Q20638679,actor,actor,0.5767977237701416
Q4940708,lewi wilson,lewi wilson,0.9798763394355774
Q22665709,september 1931,1931-09-03,0.7377488017082214
Q4802523,television actor,television actor,0.8891075253486633
Q2150289,,primetime emmy award for outstanding original music and lyric,0.02376444637775421
Q2579591,screenwriter,screenwriter,0.8943785429000854
Q271851,film actor,film actor,0.8629913330078125
Q549942,"writer guild of America, west","writer guild of America, west",0.9545766711235046
Q231541,lo angele valley college,lo angele valley college,0.9919424057006836
Q16030296,united kingdom of great britain and ireland,united kingdom of great britain and ireland,0.997732937335968
Q6242466,united kingdom,united kingdom,0.9348112344741821
Q7114391,fulton,fulton,1.0188567638397217
Q46995552,brooklyn,brooklyn,0.9519419074058533
Q2262125,actor,film actor,0.13960686326026917
Q43083570,the sunny city known for it beach and cultural diversity,miami,0.0389944463968277
Q22631083,1943,1943-03-12,0.365642249584198
Q202461,1955,1955-05-31,0.3315470218658447
Q16105403,united state,united state,0.9919833540916443
Q3182917,1982,1982-02-08,0.4925808310508728
Q7312872,watford,watford,0.9304903149604797
Q4954139,,chicago,-0.009935766458511353
Q1244995,,united state,0.02185286581516266
Q18638563,1968,1968-11-08,0.3829665780067444
Q7175503,1974,1974-10-13,0.42560112476348877
Q125858,riceville,riceville,0.9682897925376892
Q902800,1995,1995-03-04,0.4356653094291687
Q5257738,1949,1949-03-03,0.4611421823501587
Q3293960,actres,film actor,0.08464165776968002
Q5525560,actor,television actor,0.1935839205980301
Q79044,pneumonia,pneumonia,0.9233587384223938
Q613691,1961,1961-05-29,0.3094431757926941
Q16728739,eaton,eaton,1.0256092548370361
Q15052227,grace gummer,grace gummer,0.9246043562889099
Q2929192,san rafael high school,san rafael high school,0.9663414359092712
Q223741,guitar,saxophone,0.040018998086452484
Q18810996,edinburgh,edinburgh,0.9023823142051697
Q5181245,mitchell,mitchell,0.9438968300819397
Q310052,,lola mellor,0.013697400689125061
Q6529408,united kingdom,united kingdom,0.9348112344741821
Q239030,peru,united state,0.04608350992202759
Q16334485,lookinland,lookinland,1.0163753032684326
Q16194514,actor,actor,0.5767977237701416
Q6170032,schwartz,schwartz,0.9667134881019592
Q26998279,screenwriter,screenwriter,0.8943785429000854
Q28091961,notable accolade associated with Q106839116,Q106839116,0.307577520608902
Q17112981,red eye,red eye,0.912001371383667
Q5438899,novelist,novelist,0.5977914333343506
Q2852925,shaw,shaw,0.933923065662384
Q6964624,chance,chance,0.6730088591575623
Q20684836,riverside,riverside,0.9434380531311035
Q2455962,screenwriter,screenwriter,0.8943785429000854
Q11316774,1979,1979-05-06,0.3856244683265686
Q13577397,laredo,laredo,0.9250298738479614
Q3731763,singer,singer,0.7661882042884827
Q16536762,dinah shtettin,dinah shtettin,0.9983546137809753
Q28740203,1990,+1990-00-00T00:00:00Z,0.2083178460597992
Q633690,proop,Q56540345,0.05139174312353134
Q16192951,,united state,0.02185286581516266
Q6150576,"october 24, 1951",1951-10-24,0.6908338069915771
Q2250676,actres,actor,0.15664337575435638
Q15439986,film actor,film actor,0.8629913330078125
Q1638889,,united state,0.02185286581516266
Q16223977,,united kingdom,0.012348279356956482
Q4960828,carr,carr,0.9669140577316284
Q47325998,vancouver,vancouver,0.9561751484870911
Q1173795,january 1969,1969-01-01,0.6818594336509705
Q56584181,actor,actor,0.5767977237701416
Q934270,worcester college,worcester college,0.9691551327705383
Q21515064,1966,1966-03-10,0.42201876640319824
Q3499182,bernstein,bernstein,0.9277971386909485
Q229153,illinois state university,illinois state university,0.9606497883796692
Q28813217,norway,norway,0.9407385587692261
Q1633173,television producer,television producer,0.9139021039009094
Q253334,frantz,frantz,1.0185589790344238
Q1298490,hollywood forever cemetery,hollywood,0.16463792324066162
Q17298660,united state,united state,0.9919833540916443
Q888015,1920,1920-05-04,0.291675865650177
Q6204961,cooper,cooper,0.757737934589386
Q7493138,london,london,0.7344843745231628
Q1035952,dick van dyke,dick van dyke,0.9969918131828308
Q2903658,kearn,kearn,0.9480322003364563
Q2866608,actres,actor,0.15664337575435638
Q9750278,actres,film actor,0.08464165776968002
Q7982622,actor,actor,0.5767977237701416
Q5416413,kent,kent,0.6988428235054016
Q945713,roodepoort,roodepoort,0.9447668194770813
Q712081,1992,1992-04-15,0.3718234896659851
Q25455098,actres,actor,0.15664337575435638
Q1681105,brentwood,lo angele,0.005595862865447998
Q60802,actres,television actor,0.12972226738929749
Q2426357,mississauga,mississauga,0.9456723928451538
Q18715908,actor,actor,0.5767977237701416
Q6812810,,united state,0.02185286581516266
Q4894525,islington,islington,0.9382156729698181
Q5090160,healey,healey,0.9493846893310547
Q19979389,,monrovia,0.015396490693092346
Q2062257,screenwriter,screenwriter,0.8943785429000854
Q16058540,woodlawn cemetery,woodlawn cemetery,0.9507348537445068
Q19885335,,united state,0.02185286581516266
Q6849143,voice acting,voice actor,0.5459980368614197
Q14950022,,unincorporated area,-0.04376041889190674
Q15144113,henry E. dixey,henry E. dixey,1.005397915840149
Q16223951,kolkata,kolkata,1.00150465965271
Q5220962,actor,actor,0.5767977237701416
Q5919778,actor,actor,0.5767977237701416
Q3978384,film actor,film actor,0.8629913330078125
Q7441112,actor,television actor,0.1935839205980301
Q3644441,television presenter,television presenter,0.943567156791687
Q7425109,latvia,latvia,0.9166225790977478
Q5213239,autumn of 1933,1933-11-15,0.24631573259830475
Q1173882,composer,composer,0.7351817488670349
Q6199210,australia,australia,0.7713078856468201
Q3361770,actres,actor,0.15664337575435638
Q19665037,"entertainment industry a an actor, director, and producer",theater art,0.12999795377254486
Q3288740,singer,musician,0.17835848033428192
Q9057086,a prestigiou institution in tampico,the american school of tampico,0.4525747299194336
Q21651780,,city university of new york,-0.04631465673446655
Q2067726,spain,united state,0.026458442211151123
Q185140,,academy award for best actor,-0.019556879997253418
Q5336218,natural cause like pneumonia,natural cause,0.6552014946937561
Q2101495,actres,actor,0.15664337575435638
Q7087811,television actor,television actor,0.8891075253486633
Q17859822,,united state,0.02185286581516266
Q241660,brown,brown,0.8182452321052551
Q59622193,baytown,baytown,0.8965089917182922
Q2838353,actres,film actor,0.08464165776968002
Q3337573,actor,actor,0.5767977237701416
Q6803173,actres,actor,0.15664337575435638
Q6233394,flau,flau,1.0562268495559692
Q5044534,amanda royle,amanda royle,1.0331491231918335
Q7823094,london,london,0.7344843745231628
Q232834,,voice,0.03794799745082855
Q16876051,,mumbai,-0.005171075463294983
Q6834281,july 2006,2006-07-24,0.6686497330665588
Q4333287,dancer,dancer,0.6719051003456116
Q20056534,chicago,chicago,0.8835649490356445
Q16213557,director,film director,0.2628251016139984
Q269809,stage actres,stage actor,0.570219874382019
Q1034128,new york city,new york city,0.9141663908958435
Q4766807,actres,actor,0.15664337575435638
Q7647746,kate denin,kate denin,0.9700480699539185
Q9011448,united kingdom,united kingdom,0.9348112344741821
Q4726767,burbank,burbank,0.9337785840034485
Q2328967,actor,actor,0.5767977237701416
Q218718,comedian,voice actor,0.0318276584148407
Q3051286,bisexual,bisexuality,0.4570898413658142
Q22665936,pérez,pérez,0.9474219679832458
Q4259780,,lo angele,0.021558478474617004
Q7035063,united state,united state,0.9919833540916443
Q11944790,austria,austria,0.9105667471885681
Q3476328,,saratoga spring high school,-0.056582704186439514
Q1693497,actor,actor,0.5767977237701416
Q447799,film actor,film actor,0.8629913330078125
Q29217191,actor,actor,0.5767977237701416
Q439080,actres,actor,0.15664337575435638
Q240485,television presenter,television presenter,0.943567156791687
Q7185670,actor,actor,0.5767977237701416
Q5076865,united state,united state,0.9919833540916443
Q24007402,maisonet,maisonet,0.9656977653503418
Q6233152,actor,television actor,0.1935839205980301
Q7815105,"november 11, 1945",1945-11-11,0.7860352396965027
Q7128941,,1947-01-01,0.08126641064882278
Q20031439,new york city,new york city,0.9141663908958435
Q1270430,actor,actor,0.5767977237701416
Q96497,,france,-0.0014499872922897339
Q3181327,aberdeen,aberdeen,0.9931429028511047
Q6680952,voice actres,voice actor,0.5975965857505798
Q6113326,jacob,jacob,0.9613958597183228
Q4898394,united state,united state,0.9919833540916443
Q15436552,,united state,0.02185286581516266
Q712796,actor,actor,0.5767977237701416
Q275335,actres,actor,0.15664337575435638
Q5741675,united kingdom,united kingdom,0.9348112344741821
Q1749028,united state,united state,0.9919833540916443
Q558793,doug dohring,doug dohring,1.0642709732055664
Q3434296,singer,singer,0.7661882042884827
Q15429438,,actor,0.02501051127910614
Q441661,australia,australia,0.7713078856468201
Q2305099,storyteller,film director,0.025618553161621094
Q5041219,actor,television actor,0.1935839205980301
Q3381108,mccullough,mccullough,1.0023643970489502
Q11998081,chronic lung disease,lung disease,0.6056110858917236
Q1976929,1977,1977-06-24,0.40411919355392456
Q373765,,central saint martin,0.018927305936813354
Q2072308,early september 1969,1969-09-06,0.5434871315956116
Q7502312,singer,singer,0.7661882042884827
Q5414158,a long battle with illnes,cancer,0.013664305210113525
Q7027488,,1982-07-28,0.044452667236328125
Q2267436,musician,musician,0.733916699886322
Q5105818,"june 24, 1965",1965-06-24,0.7080437541007996
Q4768685,,evelyn nichol,-0.0008241236209869385
Q22981478,television actor,television actor,0.8891075253486633
Q3481517,,united state,0.02185286581516266
Q5931919,"july 4, 2009",2009-07-04,0.7816025614738464
Q17181002,,1954-05-01,0.09146487712860107
Q741473,haskin,haskin,0.9140774011611938
Q2514422,film actor,film actor,0.8629913330078125
Q379811,,united state,0.02185286581516266
Q59526344,actor,actor,0.5767977237701416
Q2744961,sunni islam,sunni islam,0.9797030687332153
Q25415403,actor,actor,0.5767977237701416
Q2062099,united state,united state,0.9919833540916443
Q7608714,actor,actor,0.5767977237701416
Q6194991,1959,1959-08-28,0.45359236001968384
Q362930,new york university,new york university,0.9080597758293152
Q544518,a significant role in a long-running medical drama,casualty,0.027288325130939484
Q5769910,actor,actor,0.5767977237701416
Q4275251,ireland,ireland,1.0175504684448242
Q1687683,actor,film actor,0.13960686326026917
Q16197279,graham,graham,0.9670960307121277
Q4699195,erotic photography model,erotic photography model,0.9574485421180725
Q3401013,pontypool,pontypool,0.9638485312461853
Q73621,actor,actor,0.5767977237701416
Q3116180,united state,united state,0.9919833540916443
Q5296495,1978,1978-02-22,0.40717512369155884
Q7181927,june 2010,2010-06-15,0.7205721139907837
